scorer,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010,DLC_Resnet101_multipointsFeb7shuffle1_snapshot_010
8,897.9425,660.4513,0.45895174,909.00525,635.37225,0.5623179,934.33435,616.8281,0.56674445,982.3506,614.03577,0.3653123,1018.2685,623.48016,0.73593575,1048.7578,658.2007,0.7636297,1074.3735,663.047,0.8183932,1100.6718,652.03784,0.76651055,1084.7573,702.0472,0.7627977,1069.1124,684.4095,0.8520443,1038.6857,675.3117,0.861008,931.7227,675.7065,0.48960707,914.5862,669.9813,0.61437964,932.2559,646.37085,0.47623295,1054.9626,670.12225,0.8546087,1072.705,675.9681,0.92969203,861.8246,737.56793,0.15571874,1389.7358,716.3589,0.2397694,865.4211,192.04538,0.2841466
9,897.85596,660.4946,0.4599685,908.91876,635.30475,0.55740386,934.4119,616.5851,0.5622429,982.4185,613.6232,0.34911725,1018.40753,623.4875,0.73059934,1048.6671,657.86426,0.75129724,1074.2789,662.86975,0.8020735,1101.2109,651.25183,0.775483,1084.4913,702.1187,0.75603664,1069.0358,683.8961,0.8445946,1038.3427,674.93805,0.85232234,931.6722,675.845,0.47382388,914.65625,670.0395,0.60821384,932.1272,646.32385,0.47197038,1054.7579,669.5266,0.84868926,1072.635,675.6105,0.9217692,861.77203,737.5849,0.15342934,1392.3253,717.1585,0.23291712,865.35565,191.82907,0.28725657
10,897.8842,660.4672,0.45760858,909.0154,635.2338,0.5541237,934.3799,616.3541,0.56314474,982.6316,613.1038,0.37788665,1018.4691,623.5533,0.7221908,1048.8734,657.7578,0.75203836,1074.0479,662.6224,0.7886602,1100.7131,651.3187,0.7885433,1084.3436,701.7706,0.7485371,1069.0576,683.49536,0.8446445,1038.8729,674.87506,0.8686674,931.5912,675.83124,0.4708568,914.57996,670.02704,0.60481584,932.07526,646.31696,0.46713486,1054.9055,669.2914,0.85098755,1072.4313,675.23193,0.9167287,861.87915,737.73267,0.15566415,1390.4258,716.5124,0.2454027,865.4689,192.0907,0.29083368
11,897.92236,660.5948,0.444743,909.0238,635.2651,0.5451714,934.1501,616.6315,0.5529766,982.8188,612.98926,0.36407486,1018.2842,623.417,0.7245239,1048.8259,657.58276,0.7524857,1073.991,662.5244,0.7926001,1101.0736,651.46796,0.793168,1083.8889,701.89667,0.7448161,1068.845,683.3687,0.84840363,1038.8464,674.55865,0.8682512,931.26025,675.86,0.45481804,914.4639,670.06055,0.5903071,931.8852,646.41656,0.46553546,1054.8949,669.00964,0.85853404,1072.287,675.2499,0.91424894,861.6214,737.6712,0.15126677,1390.1908,717.07196,0.24437109,865.849,192.17,0.2934292
12,898.007,660.6392,0.43404362,909.02826,635.121,0.5449424,933.88794,616.85974,0.5445185,982.82837,613.0149,0.3492699,1017.99554,623.40607,0.7164854,1048.845,657.6202,0.75564134,1074.713,661.04956,0.7815015,1100.8658,651.43207,0.78646934,1083.5492,701.7946,0.7367203,1068.7385,683.27637,0.8468079,1038.997,674.57605,0.8669191,931.0171,675.8402,0.45186234,914.26324,670.1442,0.5772019,931.7489,646.4178,0.46116617,1054.9263,668.885,0.849201,1072.3193,675.0878,0.90467125,861.89246,737.8814,0.15915786,1389.8016,716.9701,0.24670407,866.39734,191.63605,0.29193166
13,897.9707,660.6418,0.43406636,909.1096,635.0504,0.5456881,933.94324,616.753,0.5388558,982.8989,612.732,0.3475077,1017.77844,623.1979,0.7230744,1048.5867,657.5251,0.7668908,1073.8585,662.3117,0.78431857,1100.5691,651.64813,0.7797376,1083.0219,701.85376,0.72818273,1068.3339,683.18756,0.8573278,1038.5002,674.42194,0.88215244,930.8866,675.7924,0.44214574,914.18835,670.13007,0.57338417,931.7158,646.4247,0.45723692,1054.8135,668.9833,0.8713089,1072.0946,675.2227,0.8994314,861.6431,737.71643,0.14903192,1389.831,716.85077,0.2495556,865.71906,191.91222,0.29255164
14,897.9719,660.6369,0.43808326,909.3471,635.2024,0.5562613,934.12274,616.7723,0.53571814,982.9255,612.68585,0.37735114,1017.9185,623.2724,0.72012675,1048.1554,657.384,0.77944154,1073.8226,661.24835,0.7984176,1099.8992,651.81946,0.7879499,1082.6024,701.3765,0.7319003,1068.0695,682.98096,0.8383912,1038.1823,674.2799,0.87810695,930.8771,675.6715,0.43583927,914.2384,670.073,0.57803637,931.6951,646.40643,0.45044172,1054.377,668.73755,0.892656,1071.8722,674.88446,0.8865597,861.84576,737.7105,0.1531834,1389.9266,716.9939,0.2530416,864.891,192.65804,0.28448042
15,897.50037,660.50745,0.45629644,909.0211,635.3325,0.5344893,934.034,616.7316,0.5279492,983.9762,613.9949,0.37512556,1017.2794,623.1242,0.72492564,1047.8019,657.4778,0.7879572,1073.7773,661.3454,0.8097889,1100.2375,652.12506,0.77178854,1082.3517,701.64307,0.72700626,1067.6198,683.4819,0.8600101,1040.2717,672.9721,0.86706305,930.8436,675.74817,0.44103834,913.94617,670.13965,0.5767574,931.4448,646.5132,0.45224342,1054.1438,668.9359,0.9091727,1071.6829,675.1037,0.8903232,862.2956,737.9093,0.1564267,1389.8535,717.16943,0.2502446,864.6725,192.0611,0.29124266
16,897.60114,660.42096,0.45685652,908.86,635.44556,0.5280345,934.11383,616.4524,0.5318731,983.64465,614.24884,0.4029439,1017.1975,623.39465,0.7046751,1047.6876,657.3163,0.78481513,1073.6433,661.06635,0.8095886,1099.8497,652.4253,0.78902143,1082.1537,701.71295,0.72964364,1067.5665,683.4823,0.8548824,1040.121,672.7925,0.88225484,930.93713,676.0688,0.44995412,913.9542,670.1749,0.5706028,931.369,646.65466,0.45256856,1053.8934,668.82446,0.91611326,1071.6057,675.03064,0.8799434,862.44714,737.9145,0.15805797,1389.2961,716.83246,0.25024772,865.2952,192.37318,0.294909
17,897.59174,660.4777,0.4564762,908.9287,635.50104,0.5305949,934.08624,616.4936,0.52545905,982.19684,613.0805,0.3914037,1016.8119,623.2904,0.70239305,1047.4554,657.2594,0.7830705,1073.3638,661.2125,0.8088316,1100.1244,652.98285,0.7699095,1082.0565,701.7746,0.72672045,1067.5416,683.5745,0.8561485,1039.8745,672.87177,0.89496964,930.8388,676.1233,0.44000527,913.977,670.1612,0.56847113,931.3708,646.7201,0.44997543,1053.6505,668.9566,0.91897386,1071.4805,675.3211,0.86707044,862.1271,737.84314,0.16020767,1389.2439,717.1277,0.24848364,865.2737,192.0402,0.2947745
